"","CV<5%","CV<10%","CV<15%","CV<20%","CV<25%","CV<30%","CV<35%","CV<40%","CV<45%","CV<50%","CV<55%","CV<60%","CV<65%","CV<70%","CV<75%","CV<80%","CV<85%","CV<90%","CV<95%","CV<100%"
"1",4.16666666666667,43.75,68.75,77.0833333333333,89.5833333333333,91.6666666666667,95.8333333333333,95.8333333333333,100,100,100,100,100,100,100,100,100,100,100,100
"2",16.6666666666667,54.1666666666667,72.9166666666667,83.3333333333333,93.75,95.8333333333333,95.8333333333333,95.8333333333333,95.8333333333333,97.9166666666667,97.9166666666667,97.9166666666667,100,100,100,100,100,100,100,100
"3",4.16666666666667,31.25,68.75,77.0833333333333,81.25,89.5833333333333,95.8333333333333,97.9166666666667,97.9166666666667,97.9166666666667,100,100,100,100,100,100,100,100,100,100
"4",0,39.5833333333333,58.3333333333333,70.8333333333333,85.4166666666667,93.75,97.9166666666667,100,100,100,100,100,100,100,100,100,100,100,100,100
"5",0,33.3333333333333,60.4166666666667,81.25,87.5,95.8333333333333,95.8333333333333,97.9166666666667,100,100,100,100,100,100,100,100,100,100,100,100
